SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-457-B14	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0167	3,118,877	1,040,446	33	129,149	30	82	1.27	AG-457-B14_NODE_5 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-C09	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.2833	2,801,465	570,532	44	81,035	29	50	1.14	AG-457-C09_NODE_3 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-D22	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0167	3,149,998	719,663	46	62,143	28	48	NA	AG-457-D22_NODE_1 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-E06	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.2833	3,154,627	602,730	49	42,828	30	52	1.16	AG-457-E06_NODE_17 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F02	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.1500	2,997,498	604,287	39	74,834	30	49	NA	AG-457-F02_NODE_12 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F07	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.2833	3,050,819	501,563	32	83,044	29	47	NA	AG-457-F07_NODE_1 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F17	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3500	3,117,123	604,139	44	66,797	29	40	NA	AG-457-F17_NODE_21 (981 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-F18	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3000	3,081,657	404,955	19	55,689	29	23	NA	AG-457-F18_NODE_4 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F22	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.1167	2,994,487	563,210	32	156,239	29	53	1.06	AG-457-F22_NODE_11 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-G21	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.4333	3,171,527	511,424	49	47,224	29	40	NA	AG-457-G21_NODE_28 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-G23	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0833	2,958,643	806,938	52	60,877	30	53	1.52	AG-457-G23_NODE_4 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-I17	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.4667	3,061,552	805,379	50	99,391	29	63	1.28	AG-457-I17_NODE_1 (1443 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-J09	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3000	2,715,533	653,894	33	100,472	30	50	1.31	AG-457-J09_NODE_5 (1436 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-K11	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0833	2,889,344	937,704	37	107,784	28	57	1.65	AG-457-K11_NODE_26 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-457-K21	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3500	2,728,506	547,907	44	65,336	30	34	NA	AG-457-K21_NODE_25 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-K22	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.1167	3,019,979	353,591	28	57,074	29	26	NA	AG-457-K22_NODE_2 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-L02	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0667	2,733,553	788,680	48	160,416	29	56	1.41	AG-457-L02_NODE_1 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-L05	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3333	2,778,818	740,253	48	90,373	30	66	1.12	AG-457-L05_NODE_33 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-M07	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.1500	2,909,458	855,799	40	141,243	29	60	1.43	AG-457-M07_NODE_18 (938 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-M16	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0500	2,959,843	843,468	39	118,204	29	70	1.2	AG-457-M16_NODE_1 (1443 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-N04	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.1333	2,924,762	700,742	30	111,989	29	73	0.96	AG-457-N04_NODE_22 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-N14	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.7167	396,063	253,297	33	25,037	30	20	NA	AG-457-N14_NODE_23 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-457-N15	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.7000	322,032	468,259	45	89,765	30	34	NA	AG-457-N15_NODE_4 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-N18	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.2167	2,866,384	799,750	51	98,781	30	60	1.33	AG-457-N18_NODE_7 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-O03	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0333	3,040,227	1,072,495	40	133,865	30	82	1.31	AG-457-O03_NODE_7 (1436 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-O04	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.5000	2,985,342	546,675	34	74,151	30	30	NA	AG-457-O04_NODE_9 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-O11	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.2500	3,078,756	792,750	43	105,394	28	59	1.34	AG-457-O11_NODE_17 (1401 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-O13	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0833	2,961,180	831,532	38	101,038	30	68	1.22	AG-457-O13_NODE_10 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-O17	SWC-21	North of New Zealand	Syto9-Prok	<0.5	1.9667	3,008,068	860,642	41	107,106	28	73	1.18	AG-457-O17_NODE_7 (1433 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-O21	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.0167	3,110,883	516,439	38	41,672	29	35	NA	AG-457-O21_NODE_6 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-P16	SWC-21	North of New Zealand	Syto9-Prok	<0.5	1.9000	2,940,084	974,277	44	87,889	30	63	1.55	AG-457-P16_NODE_1 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-P20	SWC-21	North of New Zealand	Syto9-Prok	<0.5	1.9000	2,945,093	757,202	57	74,697	29	51	1.48	AG-457-P20_NODE_8 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-A07	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.2500	3,066,701	824,305	50	124,232	29	62	1.33	AG-461-A07_NODE_1 (978 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-A11	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.1500	3,311,113	895,381	51	108,328	30	55	1.63	AG-461-A11_NODE_3 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-A22	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	1.9167	3,167,372	919,719	59	115,196	29	74	1.24	AG-461-A22_NODE_10 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-B03	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	1.9333	2,852,951	840,536	45	66,483	29	66	1.27	AG-461-B03_NODE_33 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-B13	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.1000	3,101,238	1,072,723	37	105,226	30	88	1.22	AG-461-B13_NODE_17 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-461-C04	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	1.9167	3,136,147	1,067,584	29	165,747	29	84	1.27	AG-461-C04_NODE_5 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-E05	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.0167	3,210,430	1,032,798	42	194,716	29	81	1.28	AG-461-E05_NODE_1 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-G03	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.3667	3,060,352	839,500	50	54,415	29	66	1.27	AG-461-G03_NODE_21 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-G13	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.4333	3,383,491	600,047	33	59,816	30	28	NA	AG-461-G13_NODE_19 (1290 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-I10	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.6333	2,965,661	630,182	39	98,793	30	50	1.26	AG-461-I10_NODE_3 (1432 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-J11	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.4167	3,514,825	818,372	38	76,530	30	62	1.32	AG-461-J11_NODE_2 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-K07	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.6500	3,333,296	834,573	42	51,291	29	78	1.07	AG-461-K07_NODE_8 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-L02	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.4833	2,849,062	543,744	39	51,828	30	48	NA	AG-461-L02_NODE_6 (1432 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-L09	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.2333	3,427,062	1,244,271	30	196,416	30	93	1.34	AG-461-L09_NODE_1 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-M04	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.2167	3,007,346	824,906	37	108,904	29	64	1.29	AG-461-M04_NODE_28 (1325 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
