SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-435-C04	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.2500	3,122,855	508,714	58	25,435	58	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-C09	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4500	106,885	63,449	9	17,617	24	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-C14	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4667	511,696	30,769	4	14,849	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-D04	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4500	413,187	33,952	8	8,356	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-E05	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4833	453,448	99,819	19	14,058	42	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-E22	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.3833	145,276	27,453	2	14,252	22	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-F23	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.2333	646,722	21,369	2	11,188	43	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-G07	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.5500	251,842	40,990	5	21,637	28	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-I04	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.6000	412,352	107,445	4	57,838	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-J05	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.5167	499,296	163,458	26	20,572	43	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-J15	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4167	390,395	119,703	18	13,369	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-J16	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.4667	560,625	23,076	2	16,967	34	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-K04	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.9167	391,120	20,303	5	8,548	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-K11	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.3333	313,212	173,115	19	32,106	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-435-L08	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	3.1000	513,555	51,609	9	12,189	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-M11	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.7333	294,826	237,185	49	14,418	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-N02	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.9500	374,653	55,925	10	11,431	52	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-O02	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.9500	420,411	107,280	6	42,681	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-O06	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.5500	421,764	104,023	9	17,477	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-O18	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.9500	3,119,875	271,057	25	34,549	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-A18	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	4.0500	503,990	23,181	4	7,281	34	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-C23	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.6833	552,150	147,264	2	142,065	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-D17	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	3.1500	307,176	30,025	6	8,610	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-E10	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.1833	270,714	27,925	2	18,964	28	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-F05	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.1333	481,691	76,779	12	10,432	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-J17	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.0833	3,156,190	260,207	20	59,455	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-K02	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.4000	436,041	52,139	3	36,573	34	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-K06	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	3.2333	319,891	21,781	2	19,772	38	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-L04	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.7167	448,452	82,152	18	12,493	47	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-L17	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.3000	425,251	108,042	19	12,731	47	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-L19	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.6667	367,003	93,477	15	18,900	65	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-M08	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.3000	536,336	115,669	8	42,595	37	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-M20	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	3.2667	477,245	36,635	11	6,348	50	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-N09	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.9833	323,784	40,411	9	8,953	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-P08	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.2333	380,654	104,912	23	12,411	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-A04	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.5500	309,612	48,183	13	8,219	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-A05	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.3500	491,143	165,878	29	22,152	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-A14	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.3833	582,555	49,103	8	12,066	41	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-A15	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.1667	423,940	51,689	1	51,689	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-B04	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.1833	464,705	117,026	23	11,415	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-B13	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4667	602,473	27,043	4	19,014	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-C02	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.0500	302,949	32,838	3	14,047	27	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-D07	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4500	484,140	95,899	20	8,330	47	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-D15	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.2333	574,452	197,086	36	11,974	37	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-D17	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4500	360,323	69,782	11	16,051	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-447-D18	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.2667	532,817	40,729	3	24,391	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-E13	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4333	506,869	65,834	1	65,834	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-F04	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.6833	464,822	24,610	5	7,311	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-F11	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.3833	547,816	108,579	21	12,503	39	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-F20	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.8500	397,179	27,632	6	6,410	54	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-G13	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.5000	681,452	43,907	3	34,236	34	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-J14	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	3.4500	421,972	23,442	5	5,913	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-J23	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4667	370,662	31,092	4	18,616	50	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-K10	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.4000	292,749	107,532	14	27,666	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-K13	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	3.3500	416,772	86,373	20	9,251	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-L19	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	3.2167	453,004	38,200	9	7,314	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-N09	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	3.6667	476,488	31,924	8	8,041	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-O03	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	2.0833	484,275	101,900	11	17,257	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-A14	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.5000	519,590	35,650	4	21,352	40	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-A17	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.6000	440,483	173,963	41	9,010	42	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-B21	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.5333	578,511	89,452	5	30,079	38	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-C04	SWC-20	Austrialia coast	Syto9-Prok	0.52	2.6333	210,830	29,191	5	9,149	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-C17	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.4000	310,257	61,054	7	21,693	52	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-D09	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.4833	501,410	120,366	17	19,080	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-E08	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.0833	2,885,416	914,335	65	56,140	48	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-F04	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.9667	365,452	88,477	14	14,347	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-F07	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.4167	371,377	126,320	29	9,964	41	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-F09	SWC-20	Austrialia coast	Syto9-Prok	0.55	2.8667	346,718	219,356	32	24,099	61	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-G10	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.7333	309,036	40,894	4	26,477	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-I05	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.6667	377,728	61,527	9	13,030	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-I18	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.9167	277,731	22,467	4	9,667	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-J05	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.8667	481,152	167,289	19	25,130	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-J16	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.2667	437,903	23,472	3	12,936	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-K08	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.8833	311,507	93,424	20	19,855	47	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-M13	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.6167	340,926	194,964	35	19,065	39	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-453-M15	SWC-20	Austrialia coast	Syto9-Prok	<0.5	4.0167	304,879	23,062	8	4,673	37	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-M23	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.2333	408,668	38,199	12	4,768	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-N08	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.6833	414,903	26,440	5	10,955	28	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-O06	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.2667	367,545	268,231	27	30,791	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-453-O08	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.9167	495,270	64,615	8	17,263	38	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-O18	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.4167	480,026	48,060	9	10,408	40	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-P21	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.9000	400,071	64,188	14	7,629	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-A03	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.6833	260,742	86,532	24	11,085	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-A06	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.6333	483,916	37,960	6	14,361	37	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-A15	SWC-21	North of New Zealand	Syto9-Prok	<0.5	4.0333	275,599	59,322	19	5,501	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-A17	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.6333	296,684	93,087	15	16,735	29	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-B18	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.2167	551,137	28,675	3	16,016	33	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-C07	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.4167	509,303	137,574	10	33,449	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-C10	SWC-21	North of New Zealand	Syto9-Prok	0.79	3.7000	356,784	22,371	5	11,081	36	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-D14	SWC-21	North of New Zealand	Syto9-Prok	<0.5	4.0000	575,777	67,450	7	17,804	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-E05	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.3333	440,949	26,497	4	10,920	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-E13	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.1000	346,539	65,124	3	41,712	66	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F10	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.6000	505,328	36,192	10	10,097	36	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-F16	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.5833	406,096	44,232	11	11,797	30	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-G07	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.0000	473,840	47,533	4	17,457	35	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-J08	SWC-21	North of New Zealand	Syto9-Prok	<0.5	3.3833	503,323	164,479	29	13,608	31	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-J17	SWC-21	North of New Zealand	Syto9-Prok	<0.5	4.2833	451,069	83,846	18	9,114	32	0	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
